Fri Jan 10 15:49:34 2014    profiling/game.run.profile

         8844407 function calls (8839797 primitive calls) in 26.332 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3398    0.003    0.000    0.003    0.000 /usr/lib/python2.7/sre_parse.py:182(__next)
     1874    0.003    0.000    0.003    0.000 /usr/lib/python2.7/weakref.py:261(__setitem__)
      128    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1761(transform_non_affine)
  650/482    0.000    0.000    0.003    0.000 {hash}
        2    0.000    0.000    0.003    0.002 /usr/lib/pymodules/python2.7/matplotlib/axes.py:3768(plot)
       10    0.000    0.000    0.003    0.000 code/hudHelpers.py:45(getNewEnemy)
     2125    0.002    0.000    0.003    0.000 code/physicalObject.py:184(calculateDTheta)
        1    0.000    0.000    0.003    0.003 /usr/lib/pymodules/python2.7/matplotlib/texmanager.py:34(<module>)
        7    0.002    0.000    0.003    0.000 /usr/lib/python2.7/collections.py:287(namedtuple)
        4    0.003    0.001    0.003    0.001 {posix.open}
       66    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:322(_get_text2_transform)
      154    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:729(unit)
        2    0.000    0.000    0.003    0.002 code/scenarios.py:485(resetDust)
      168    0.001    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:689(__hash__)
       66    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:616(get_xaxis_text2_transform)
       13    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_agg.py:111(draw_path)
        1    0.001    0.001    0.003    0.003 /usr/lib/pymodules/python2.7/matplotlib/artist.py:1(<module>)
      394    0.001    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:830(get_valid_values)
       13    0.003    0.000    0.003    0.000 {built-in method draw_path}
       60    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1119(transform_point)
        1    0.001    0.001    0.003    0.003 /usr/lib/pymodules/python2.7/matplotlib/colors.py:50(<module>)
       66    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:319(_get_text1_transform)
        1    0.001    0.001    0.003    0.003 /usr/lib/pymodules/python2.7/matplotlib/dates.py:109(<module>)
  256/196    0.001    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1912(transform)
        1    0.003    0.003    0.003    0.003 /usr/lib/python2.7/lib-tk/Tkinter.py:31(<module>)
       57    0.000    0.000    0.003    0.000 /usr/lib/python2.7/sre_compile.py:361(_compile_info)
       66    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:590(get_xaxis_text1_transform)
        1    0.000    0.000    0.003    0.003 /usr/lib/pymodules/python2.7/matplotlib/texmanager.py:72(TexManager)
     3223    0.003    0.000    0.003    0.000 code/physicalObject.py:236(turn)
        9    0.000    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:1582(__init__)
      820    0.002    0.000    0.003    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:648(update)
       75    0.000    0.000    0.003    0.000 code/objInstances.py:117(handleCollisionWith)
    19864    0.003    0.000    0.003    0.000 {method 'get_rect' of 'pygame.Surface' objects}
        3    0.002    0.001    0.003    0.001 code/objInstances.py:111(die)
       84    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:458(_get_text1_transform)
      721    0.001    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1410(transform)
      165    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:976(dedent)
        5    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1545(clear)
      414    0.002    0.000    0.002    0.000 {numpy.core.multiarray.concatenate}
       84    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:667(get_yaxis_text1_transform)
        1    0.001    0.001    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/textpath.py:3(<module>)
    15589    0.002    0.000    0.002    0.000 {method 'clear' of 'dict' objects}
        1    0.001    0.001    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/cm.py:6(<module>)
        4    0.002    0.001    0.002    0.001 {posix.unlink}
      157    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/docstring.py:83(dedent)
      304    0.001    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:2178(__init__)
        1    0.002    0.002    0.002    0.002 /usr/lib/python2.7/socket.py:45(<module>)
       84    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:461(_get_text2_transform)
     2134    0.002    0.000    0.002    0.000 {numpy.core.multiarray.empty}
       84    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:693(get_yaxis_text2_transform)
      104    0.002    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:1232(popall)
  777/280    0.002    0.000    0.002    0.000 /usr/lib/python2.7/sre_parse.py:140(getwidth)
     6955    0.002    0.000    0.002    0.000 {iter}
     2880    0.002    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:203(pchanged)
        2    0.000    0.000    0.002    0.001 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:3215(srange)
     2356    0.001    0.000    0.002    0.000 /usr/lib/python2.7/weakref.py:350(keys)
        2    0.001    0.001    0.002    0.001 code/hudHelpers.py:15(nudgeApart)
        2    0.000    0.000    0.002    0.001 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:1018(parseString)
        1    0.001    0.001    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:4(<module>)
       64    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/text.py:682(get_prop_tup)
       86    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/docstring.py:100(dedent_interpd)
        1    0.000    0.000    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/markers.py:5(<module>)
       57    0.002    0.000    0.002    0.000 /usr/lib/python2.7/sre_compile.py:258(_mk_bitmap)
        1    0.001    0.001    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/legend.py:13(<module>)
    174/2    0.001    0.000    0.002    0.001 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:892(_parseNoCache)
     30/2    0.000    0.000    0.002    0.001 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2290(parseImpl)
      384    0.002    0.000    0.002    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
     2282    0.001    0.000    0.002    0.000 /usr/lib/python2.7/sre_parse.py:130(__getitem__)
      124    0.001    0.000    0.002    0.000 /usr/lib/python2.7/dist-packages/pygame/sprite.py:1393(spritecollideany)
     8953    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
      452    0.001    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/lines.py:700(set_linestyle)
      124    0.002    0.000    0.002    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     56/2    0.000    0.000    0.002    0.001 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2557(parseImpl)
        1    0.000    0.000    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:3323(makeHTMLTags)
        1    0.000    0.000    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:3295(_makeTags)
        2    0.000    0.000    0.002    0.001 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2704(parseImpl)
        8    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/spines.py:261(draw)
      659    0.001    0.000    0.002    0.000 code/physicalObject.py:218(turnCounterClockwise)
        1    0.000    0.000    0.002    0.002 /usr/lib/pymodules/python2.7/matplotlib/fontconfig_pattern.py:69(__init__)
       25    0.002    0.000    0.002    0.000 {dir}
      100    0.000    0.000    0.002    0.000 code/objInstances.py:283(__init__)
     20/8    0.000    0.000    0.002    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2411(parseImpl)
      270    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:768(get_size_in_points)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/ssl.py:56(<module>)
       40    0.001    0.000    0.001    0.000 {posix.stat}
     5863    0.001    0.000    0.001    0.000 {getattr}
       21    0.000    0.000    0.001    0.000 /usr/lib/python2.7/genericpath.py:15(exists)
      452    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/lines.py:448(set_transform)
      108    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/text.py:252(update_from)
      750    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:262(_set_artist_props)
      157    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:2079(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/textwrap.py:2(<module>)
        4    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:314(_grab_next_args)
        1    0.001    0.001    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:19(<module>)
        2    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/axes.py:278(_plot_args)
       34    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1570(rotate_deg)
      160    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1965(__init__)
      452    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/lines.py:369(set_data)
       34    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1553(rotate)
        1    0.001    0.001    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/afm.py:35(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/axes.py:336(Axes)
      203    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:1087(score_stretch)
      203    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:1033(score_family)
        1    0.001    0.001    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:30(<module>)
      961    0.001    0.000    0.001    0.000 {numpy.core.multiarray.zeros}
     8808    0.001    0.000    0.001    0.000 code/objInstances.py:230(isOnScreen)
    12946    0.001    0.000    0.001    0.000 {abs}
      400    0.001    0.000    0.001    0.000 code/ship.py:368(getStraightAhead)
        1    0.001    0.001    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/widgets.py:10(<module>)
      452    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:412(is_numlike)
      801    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:218(set_transform)
     1037    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:448(set_figure)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/dist-packages/dateutil/parser.py:7(<module>)
       34    0.001    0.000    0.001    0.000 {built-in method draw_glyphs_to_bitmap}
        2    0.001    0.000    0.001    0.001 /usr/lib/python2.7/dist-packages/PIL/Image.py:290(preinit)
      155    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:967(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/tri/__init__.py:3(<module>)
     2174    0.001    0.000    0.001    0.000 /usr/lib/python2.7/sre_parse.py:195(match)
      270    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:699(update_from)
        4    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_agg.py:427(get_renderer)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/distutils/sysconfig.py:10(<module>)
       29    0.000    0.000    0.001    0.000 code/weapon.py:248(shoot)
     3044    0.001    0.000    0.001    0.000 code/missile.py:133(cool)
       30    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:641(translated)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/textwrap.py:40(TextWrapper)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/textwrap.py:356(fill)
     7258    0.001    0.000    0.001    0.000 code/physicalObject.py:152(update)
        8    0.000    0.000    0.001    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:3266(__init__)
       29    0.000    0.000    0.001    0.000 code/weapon.py:273(makeBullet)
      372    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:702(get_family)
     3044    0.001    0.000    0.001    0.000 code/weapon.py:244(cool)
        2    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:1821(autoscale_view)
        2    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_agg.py:63(__init__)
        8    0.000    0.000    0.001    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:3207(__init__)
       10    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:670(union)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/projections/__init__.py:1(<module>)
      169    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:847(set_foreground)
       40    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:678(copy)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/lines.py:842(_draw_lines)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/lines.py:885(_draw_solid)
      138    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/cm.py:56(_generate_cmap)
      230    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/colors.py:317(to_rgba)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/pickle.py:25(<module>)
     9107    0.001    0.000    0.001    0.000 {math.degrees}
       42    0.000    0.000    0.001    0.000 /usr/lib/python2.7/copy.py:66(copy)
      400    0.001    0.000    0.001    0.000 code/geometry.py:69(lineIntersectsCircle)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/locale.py:12(<module>)
        6    0.000    0.000    0.001    0.000 code/objInstances.py:340(splitRock)
       70    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/docstring.py:112(<lambda>)
      312    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:863(set_size)
        2    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:1450(add_line)
      203    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:1105(score_weight)
        6    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2919(__init__)
     1504    0.001    0.000    0.001    0.000 code/story_keeper.py:14(update)
       10    0.000    0.000    0.001    0.000 code/ship.py:38(generateShip)
        2    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:815(_gen_axes_spines)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/lib-tk/Tkinter.py:2131(__init__)
        4    0.001    0.000    0.001    0.000 {posix.fdopen}
      376    0.000    0.000    0.001    0.000 code/physicalObject.py:227(turnClockwise)
        8    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/spines.py:418(linear_spine)
     1392    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:886(is_alias)
       12    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:1190(__call__)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/tri/triangulation.py:1(<module>)
      729    0.001    0.000    0.001    0.000 {built-in method affine_transform}
      266    0.000    0.000    0.001    0.000 code/objInstances.py:463(update)
        6    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:719(_update_transScale)
        1    0.000    0.000    0.001    0.001 /usr/lib/pymodules/python2.7/matplotlib/table.py:21(<module>)
     12/6    0.000    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2563(leaveWhitespace)
       10    0.000    0.000    0.001    0.000 code/missile.py:39(generateMissile)
      104    0.001    0.000    0.001    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:555(update_position)
     1155    0.001    0.000    0.001    0.000 {hasattr}
        2    0.001    0.000    0.001    0.000 {built-in method RendererAgg}
